"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"322","XR_002639057.1",14.2791283106214,-6.73999603320075,1.50648945175081,-4.47397492585671,7.67787494089674e-06,0.000114786614799618,0,0,0,9.85295077966605,27.6600629955019,16.8759387612204,24.8656103826519,30.0207233522022,20.2117028258039,18.0000583960162,9.58336392377281
"323","XM_022465190.1",165.092515383598,-1.08483157189951,0.242587909739257,-4.47191112312863,7.75236481469094e-06,0.00011541820692355,138.335693544846,132.525363774778,134.473078750406,137.941310915325,152.13034647526,130.319749322758,185.456010770612,231.787910533282,214.06030720056,184.091506322893,174.896391608854
"324","XM_022473572.1",823.975757580019,1.66680530802706,0.372763809470628,4.47147836157737,7.76807209040923e-06,0.00011541820692355,924.159286042654,1019.50614494455,1084.18919742515,954.750930549641,800.514764340408,1040.68289027526,418.571108107973,283.451480953351,1133.69278577464,678.274927740791,725.939817225791
"325","XM_022457604.1",100.64805632236,-2.81637733232883,0.630138098435056,-4.4694604870318,7.84171432802569e-06,0.000116153885461894,30.7412652321881,58.4363808770674,53.2289270053691,52.2206391322301,95.996689219683,58.1282335108703,156.446131990851,279.960699168211,91.871376480927,87.5457385624422,142.552538366121
"326","XM_022484087.1",108.226250941501,-1.42262110084114,0.318736205610678,-4.46331817910515,8.07000797151977e-06,0.000119168768021154,78.774492157482,112.69873454863,76.5749476217591,72.9118357695288,74.8448763407698,92.8176631867123,166.806802983623,171.746463828877,117.595361895587,104.727612485912,120.989969537632
"327","XM_022445819.1",1962.49033725181,-1.88855216264736,0.423535257700803,-4.45901994771233,8.23352590736206e-06,0.000121211601584223,1318.03174683006,850.458043121605,791.897019307948,2397.22292469275,1823.1235639094,1490.7079239078,3481.18545357126,3170.32801726395,1710.64503007486,1823.73318930546,2730.06079778478
"328","XM_022435302.1",83.7340883920632,3.2331190838597,0.728845230659162,4.43594736969835,9.16682440883461e-06,0.000134539916780884,146.021009852893,131.481856973402,150.348372769551,93.6030324068275,47.1848133452679,145.320583777176,34.1902142761463,24.4354724959785,72.5783874199323,35.1819323194861,40.7292966760345
"329","XM_022463181.1",108.273778822502,-1.49655397768945,0.337823723564044,-4.42998485097727,9.42397080607185e-06,0.000137555751390421,94.145124773576,79.3065169045914,84.9795150436595,92.6177373288609,91.1155016322415,61.8784421244748,149.193662295911,194.087467253772,121.270216954824,117.000379574105,105.417003161501
"330","XR_002635020.1",27.2239042480557,7.31246558723544,1.65072183094582,4.42985938039335,9.42945533004545e-06,0.000137555751390421,34.5839233862116,22.9571496302765,53.2289270053691,13.7941310915325,30.9141880537962,30.9392210622374,0,0,49.6105432997006,31.0910099567552,32.3438532427333
"331","XM_022440439.1",16.7107172166663,14.6258158353668,3.30326875756555,4.4276796436466,9.525223206141e-06,0.000138533004575114,0,21.9136428289003,23.34602061639,58.1324096000297,38.2359694349585,42.189846903051,0,0,0,0,0
"332","XM_022489208.1",123.938136524319,-6.65358070729255,1.50333355536715,-4.42588451746997,9.60479003003625e-06,0.000139269455435526,0,0,0,336.970916664579,135.859721183789,465.025868086962,109.823112523379,151.499929475067,30.3175542387059,52.3638062429561,81.4585933520689
"333","XM_022431191.1",26.1688025024947,15.608323062441,3.52969135349378,4.4220079036065,9.77878786462521e-06,0.000141149277505119,117.201073697717,59.4798876784436,57.8981311286471,25.6176720271317,27.6600629955019,0,0,0,0,0,0
"334","XM_022489056.1",1039.80662954023,2.27626525818087,0.514795010108172,4.42169254457724,9.79307409362481e-06,0.000141149277505119,1515.92864176228,721.063199750956,1676.2442802568,1584.3544853703,1224.36455318325,1426.95437747653,620.60419246702,374.909963724013,768.044707380549,636.547519640935,888.857003929929
"335","XM_022439204.1",23.8814176057987,15.9725683226879,3.61285256502486,4.42104072480412,9.82266570428871e-06,0.000141153172240137,0,28.1746836371575,68.1703801998587,27.588262183065,55.3201259910038,83.4421416527009,0,0,0,0,0
"336","XR_002636529.1",374.638025212254,3.39291561950934,0.767802151544609,4.41899728033284,9.91598951574627e-06,0.000142070159311912,1168.16807882315,733.585281367471,683.571483647898,347.809162522212,266.838254780136,192.198191447232,292.17092199616,73.3064174879355,133.213495897344,90.0002919800808,140.156697385177
"337","XM_022457679.1",376.811836515093,3.22037865964525,0.729901156962993,4.41207501717733,1.02384624334966e-05,0.000146255068708761,758.924985419643,766.977499011509,304.432108837725,468.015162034138,288.803598923623,641.285672926376,200.997017259769,94.2511081987742,165.368477665669,194.727904465993,261.146666922809
"338","XM_022479419.1",32.4279834335417,16.9403631983174,3.84187086048009,4.40940463995725,1.03655188883746e-05,0.000147631976120223,71.089175849435,0,88.7148783422819,108.382458576327,65.0825011658868,23.4388038350283,0,0,0,0,0
"339","XM_022451496.1",346.367277611225,1.42100352159652,0.322879393083841,4.40103503671892,1.07735724709628e-05,0.000152739321234543,372.737840940281,457.055979002777,659.291622206853,362.588588691711,349.004912502068,325.330597230193,226.898694741698,252.73260124412,265.508278029879,276.546351720612,262.344587413281
"340","XM_022457843.1",88.0014721133124,-2.64862701369152,0.601857643626026,-4.40075330394456,1.07875715038938e-05,0.000152739321234543,49.9545560023057,58.4363808770674,73.7734251477923,34.4853277288312,59.3877823138717,40.3147425962488,113.967380920488,268.092041098735,95.546231540164,81.8184472546189,92.2398777663134
"341","XM_022461486.1",268.222068200194,-1.2298568137758,0.279564041842625,-4.39919528158819,1.08653022957554e-05,0.000153388754404008,213.267527548305,245.224098323408,185.834324106464,227.603163010286,248.127035694943,179.072461299617,355.371015052066,328.831644160168,292.150977209348,306.000992732275,368.959511065253
"342","XM_022480758.1",536.596497190711,2.51290433350701,0.571305456973019,4.39853024828658,1.08986438524967e-05,0.000153409565806781,818.486186807008,397.576091324333,820.846084872271,712.368341369856,514.151759210506,939.427257707936,236.223298635193,159.179649402374,552.146972650371,328.091973491022,424.063853626947
"343","XM_022474881.1",96.2219894958803,2.94228272727567,0.669671031945492,4.39362401376077,1.11476548999231e-05,0.000156457174018162,146.021009852893,65.7409284867008,194.238891528365,172.426638644156,111.453783246581,115.318914868339,49.7312207653038,33.5115051373419,54.2041121237469,49.9092528253175,65.8856269759381
"344","XM_022433901.1",171.386069769741,3.11021563509292,0.708601072518594,4.38923359802183,1.13750830434888e-05,0.000159185028405103,330.468601246022,159.656540610559,283.887610695302,326.132670806946,209.077534995411,140.63282301017,79.7771666443414,55.1543522052086,93.7088040105455,63.0002043860566,143.750458856592
"345","XM_022467836.1",460.2438427259,-2.75585626835505,0.628086211534829,-4.38770381795307,1.14553626935054e-05,0.000159702739018872,163.312971545999,347.487764858276,165.289825964041,289.676752922182,357.953756412377,230.637829736679,806.060203237632,1577.83336688318,260.914709205833,426.274110196564,437.240979022135
"346","XM_022473237.1",203.98834900254,-1.1412632890938,0.260130850478893,-4.38726620465341,1.14784270254528e-05,0.000159702739018872,184.447591393129,160.700047411935,149.414531944896,149.764851850924,210.704597524558,161.258970384995,290.098787797605,329.529800517196,196.604745669184,202.909749191455,208.438165342059
"347","XM_022484575.1",169.95948975306,6.06231236178625,1.38698976955907,4.37084144010196,1.23768648846847e-05,0.000171706707650928,274.750058012681,325.574122029375,384.742419758107,219.720802386553,126.910877273479,320.642836463188,0,35.6059742084258,73.4971011847416,45.8183304625866,62.2918655045233
"348","XM_022441055.1",233.709247489767,1.08437988368615,0.248171072006189,4.36948543164253,1.24539647699023e-05,0.000172279845983648,295.88467785981,217.04941468625,215.717230495443,313.323834793381,305.887755479668,302.829345548566,218.610157947481,185.709590969437,169.043332724906,189.818797630716,156.92758425178
"349","XM_022467410.1",733.216851733316,3.02207836855662,0.692264164355788,4.36549878523458,1.26833007050996e-05,0.000174949597691546,1148.95478805303,522.796907489478,1154.22725927432,948.839160081841,850.140171479396,1502.89610190202,410.282571313756,144.518365904787,429.958041930738,401.728576020179,551.043425616937
"350","XM_022459620.1",68.5255745249954,-10.8840110771553,2.49415796286224,-4.36380182779804,1.27821377147633e-05,0.000175809174168202,0,0,0,40.3970981966308,0,73.1290679652884,127.436253211091,120.082893408809,126.782499543679,134.182253497575,131.771253951876
"351","XM_022434097.1",45.8089132109145,12.6805852896425,2.91144221769269,4.35543086260934,1.32805430300213e-05,0.000182143971927415,117.201073697717,19.8266292261479,53.2289270053691,60.1029997559629,72.404282547049,163.134074691797,0,0,0,18.0000583960162,0
"352","XM_022433341.1",28.6187001471819,10.5357524853736,2.41961538566258,4.35430876651022,1.33487449727494e-05,0.000182559256530726,80.6958212344937,19.8266292261479,52.2950861807135,40.3970981966308,50.4389384035623,52.5029205904635,18.6492077869889,0,0,0,0
"353","XM_022477513.1",98.0799869441179,-2.18699313576491,0.502979290699408,-4.34807789546131,1.37335830436655e-05,0.000187290279807948,34.5839233862116,57.3928740756912,70.0380618491699,96.5589176407273,57.7607197847245,78.7543808856952,151.265796494466,202.465343538108,87.2778076568806,117.000379574105,125.781651499518
"354","XM_022455250.1",1602.833054503,0.724383379056412,0.166756526977124,4.34395817775568,1.39938167533692e-05,0.000190300095623501,1754.17344731173,1628.91411694825,1738.81161550873,1955.81072976371,1775.93875056414,1483.20750668059,1013.27362309306,1041.64928468571,1663.79062806959,1861.36967504258,1714.22422186486
"355","XM_022477528.1",166.788681528373,1.4554796624608,0.335327972204996,4.34046600076365,1.4218086753929e-05,0.000192805266572997,192.132907701176,146.090952192668,190.503528229742,184.250179579755,234.297004197192,276.577885253335,129.508387409645,112.403173481501,140.563206015818,114.545826156466,113.802446594802
"356","XM_022447416.1",195.440752877074,22.2406888420736,5.13440961477246,4.33169351702751,1.47966815637959e-05,0.000200087710809307,455.354991251786,251.485139131665,0,118.235409355993,174.909221883321,0,0,1149.86352002505,0,0,0
"357","XR_002638447.1",32.0162176723963,10.22991085282,2.36311718631078,4.32899007805475,1.49794681406567e-05,0.000201992043779051,94.145124773576,80.3500237059676,15.8752940191452,28.5735572610316,31.7277193183698,60.9408899710737,0,0,19.2929890609947,21.2727962862009,0
"358","XM_022471193.1",265.390098601274,2.2597712574103,0.522152680916374,4.32779786449516,1.50607590979284e-05,0.000202520933791696,393.87246078741,283.833849974327,414.625326147086,352.735637912045,246.499973165796,394.709456581877,188.564212068443,80.986137415243,197.523459433993,174.273292652338,191.667278475456
"359","XM_022440546.1",114.016291300488,-2.15458263806817,0.497982620962545,-4.32662214979229,1.51413369016626e-05,0.000203037314330372,105.673099235647,67.8279420894532,87.7810375176263,80.7941963932616,36.6089069058113,56.253129204068,113.967380920488,109.610548053389,220.491303554225,159.545972146507,215.625688284888
"360","XM_022458714.1",95.1022012536411,13.1719419617988,3.04861699232991,4.32062866373126,1.55585305848832e-05,0.000208052128432299,249.772780011528,196.179278658726,154.083736068174,124.147179823792,131.792064860921,135.945062243164,0,0,54.2041121237469,0,0
"361","XM_022457310.1",204.092157290063,-1.42091035785118,0.329039521655466,-4.31835771794916,1.57194507986824e-05,0.000209621706772457,153.70632616094,138.786404583035,148.48069112024,147.794261694991,213.958722582853,150.945896697583,301.495525889654,236.675005032477,219.572589789415,238.909865983487,294.688440656014
"362","XM_022467053.1",25.0792854846641,16.1990346382198,3.75774885180511,4.31083483145454,1.62639356626544e-05,0.000216283387513862,61.4825304643762,0,62.5673352519251,68.9706554576624,28.4735942600755,54.3780248972658,0,0,0,0,0
"363","XM_022477503.1",136.10484607378,-1.3326141353516,0.30964987665672,-4.30361590884451,1.68032873511091e-05,0.000222840290105343,109.51575738967,97.0461325279869,97.1194457641823,113.30893396616,142.367971300377,90.94255887991,164.734668785069,196.181936324856,171.799474019333,162.000525564145,152.135902289893
"364","XM_022445546.1",55.6527797034488,-10.5373441265661,2.45092627676676,-4.29933132891572,1.71314198413262e-05,0.000226567733835561,0,0,0,38.4265080406976,59.3877823138717,0,130.544454508922,140.329427762619,58.7976809477933,92.4548453977194,92.2398777663134
"365","XM_022474620.1",898.580753698201,1.10592520394987,0.257319319609883,4.29787085410665,1.72446583942406e-05,0.000227440508246231,887.654033579431,762.803471806004,876.876534351607,1323.25128970915,1031.55764347931,1510.39651912923,1017.41789149017,891.545667924701,483.243440289676,598.91103390381,500.73076501713
"366","XM_022430676.1",26.2839298701583,16.3462639118689,3.80409037730842,4.29702301748012,1.73107226160334e-05,0.0002276880291628,67.2465176954115,39.6532584522957,30.8167472136348,0,70.7772200179019,80.6294851924975,0,0,0,0,0
"367","XM_022448523.1",136.312514255306,-1.75484623776659,0.408727608531716,-4.29343700091748,1.75928250180116e-05,0.000230704605635096,96.0664538505878,92.8721053224821,86.8471966929707,124.147179823792,126.910877273479,74.0666201186896,223.790493443867,238.071317746533,111.164365541922,153.000496366137,172.500550627911
"368","XM_022487695.1",51.9446276941172,23.6190261044277,5.5018888560807,4.29289408097074,1.76359150132354e-05,0.000230704605635096,0,118.959775356887,114.862421432639,0,93.5560954259623,117.194019175142,0,0,0,126.818593244659,0
"369","XM_022481690.1",171.138684726134,1.07320744448073,0.250090585970699,4.29127486072773,1.77650258529479e-05,0.000231763779013798,153.70632616094,205.570839871112,190.503528229742,208.88255652892,218.026378905721,207.199025901651,137.796924203863,111.705017124473,156.181340017576,161.182341091599,131.771253951876
"370","XM_022469750.1",79.6247859382743,2.03759729591401,0.47513409377596,4.28846787171371,1.79909815914912e-05,0.000234077257787672,138.335693544846,74.0889828977104,84.0456742190039,108.382458576327,87.0478453093736,128.444645015955,50.7672878645809,45.3801632068172,61.5538222422211,49.9092528253175,47.9168196188641
"371","XM_022479414.1",174.220237069165,2.91254003616775,0.679513892900907,4.2862111674183,1.81746236058056e-05,0.00023582921304137,199.818224009223,241.050071117903,526.686225105758,169.470753410256,138.300314977509,198.76105652104,98.4263744313304,50.2672577060129,117.595361895587,98.1821367055427,77.8648318806541
"372","XM_022486568.1",180.451716211018,-1.30952049034271,0.305744368709164,-4.28305677671656,1.84343107514177e-05,0.00023855583859496,136.414364467835,124.177309363768,151.282213594207,154.691327240757,183.85806579363,116.256467021741,254.872506422182,264.601259313596,191.092463080328,184.909690795439,222.813211227718
"373","XM_022435373.1",559.534271705414,1.74076067782005,0.406714080421772,4.28006002648062,1.8684291263793e-05,0.000241142568750401,1204.67333128637,663.670325675265,861.001240332462,565.559374752832,465.339883336091,441.587064251934,339.830008562909,246.449194030869,549.390831355943,383.728517624163,433.64721755072
"374","XM_022437394.1",17.0282358937907,14.9789266931739,3.50336626258537,4.27558113267894,1.90639357705988e-05,0.000244730098132434,0,19.8266292261479,46.6920412327799,46.3088686644305,34.1683131120906,40.3147425962488,0,0,0,0,0
"375","XR_002637526.1",49.7188861623449,3.57986853660317,0.837182043624101,4.27609331072866,1.90201528211354e-05,0.000244730098132434,59.5612013873644,66.784435288077,93.3840824655599,105.426573342427,53.6930634618566,32.8143253690397,8.28853679421729,11.8686580694753,36.7485505923708,53.1819907155023,25.1563302999036
