"","TranscriptID","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"2207","XM_022464171.1",4.02174090176046,4.02135088907721,4.33455420084611,4.29659413181987,4.0213641118529,4.3477102359243,4.56799700214771,4.59186617611765,4.59359525565174,4.0222875853231
"2208","XM_022464183.1",5.67648888819431,5.69870176417729,5.93662110279392,6.02832091177577,5.78717956442682,5.87570012354806,5.9461072925402,5.87712360359167,5.45235647563363,5.73747949949283
"2209","XM_022464184.1",5.62302544913636,4.86540729630955,5.20828762120662,5.12912397685153,5.31918848464125,5.84394614064561,5.45721832393825,5.50034878702583,5.71217886900077,5.44019137041359
"2210","XM_022464189.1",6.32789675197822,6.3598372264484,6.33301992988241,6.27436250870112,6.27649216393715,6.14324545028896,6.0702415622601,6.06675192113181,6.09169394860989,6.03332129387614
"2211","XM_022464215.1",6.53074346046263,6.89773497751752,6.75256057477506,6.89751566150007,6.86869696842252,6.86255400497468,6.96290542280139,6.79705561255872,6.86579631579048,5.44892968929697
"2212","XM_022464217.1",6.8798695498983,6.45606756315543,6.79992392221375,6.79571333153488,6.61517347354494,7.25925243004174,7.63654198668732,6.68122005173533,6.74374131095171,6.6272337837896
"2213","XM_022464218.1",6.80216070446424,6.98567755733208,6.83394346311286,7.14525754413298,6.82142039103779,7.15090210811584,7.5026098357519,6.87495610785848,7.18388817805788,7.21146239154858
"2214","XM_022464232.1",7.36973160543791,7.25428813955792,7.18628283508755,7.27873511250982,7.42519041551855,7.25879642056109,7.22515798827685,7.29994380985879,7.29077457895178,7.15886408594937
"2215","XM_022464233.1",6.87755460879493,6.75587525085217,6.77520299741476,6.8496809877492,6.88163482120904,6.65329324537443,6.77083830085947,6.74518088534231,6.77567738639184,6.65308747622606
"2216","XM_022464240.1",4.61938609685935,4.94939390922481,5.06100115847285,4.97692923219947,5.12129938607854,4.95897515965853,5.10782432310802,5.19005182530115,4.8550416198126,5.35652261469383
"2217","XM_022464259.1",10.8141928390491,11.012521135552,10.3253189921047,10.2823259613471,10.5116734642134,9.49753157093346,9.27688629882226,10.3685683109427,9.89386965614266,10.1597993818139
"2218","XM_022464271.1",4.52070396617477,5.33982225881662,5.36814257588744,4.98569139745337,5.43117054495193,4.52064472897495,4.51793146319555,5.33131733698656,4.51890035705071,4.52192866017987
"2219","XM_022464277.1",7.58314090207187,7.77490910512806,7.76440203863818,7.90597609274398,7.74879925562193,7.71772242863458,7.83216871546653,7.86094383888016,7.71184905245621,7.85885030653852
"2220","XM_022464278.1",4.73569882707419,4.47581816506121,4.78137086843914,4.24988018315566,4.70548581285208,4.40759302873255,4.24942698828414,4.45304292608853,4.45990896331006,4.41624666533463
"2221","XM_022464279.1",3.51912453848473,3.72189630675348,3.5190288371874,3.91642082633059,3.5189502397393,3.67382514834997,3.81074627404271,3.73560510917055,3.74420703734204,3.51937770528238
"2222","XM_022464300.1",6.59114503287242,6.66353139030991,6.57754756130528,6.30942447466377,6.44651708849201,6.16716136580752,6.40018893358114,6.22433096920929,6.07291963662126,6.31771863124542
"2223","XM_022464315.1",6.91360229069045,6.89653096668788,6.84583943385201,7.11126590815379,7.1304556740996,7.20720545733947,7.39868214068343,7.20705520737346,7.01688430676203,7.16428584864562
"2224","XM_022464320.1",5.1876211228286,6.11248926009993,5.92348280467662,5.96991023205232,5.79267495740805,5.99223008726773,6.12499418816665,6.14689968485061,6.18246321055139,5.86728105758806
"2225","XM_022464331.1",6.51549815846057,6.62178560152751,6.74073872437642,6.67879631159754,6.53903560078352,6.5606335467821,5.46174332475874,6.38266247825359,6.10133990542272,6.70859722212315
"2226","XM_022464338.1",6.9773360462201,6.79079173602026,6.85976898198908,6.86444014669213,6.85666277653944,7.11458812658868,7.12398291866797,7.0306076825591,7.02838782351909,7.03165575965182
"2227","XM_022464351.1",5.81247874561731,5.8528001850919,5.77887109128602,5.88109783014252,5.89700068056982,5.55061758244662,5.68709766189087,5.78130335097837,5.68519292344554,5.56860685077588
"2228","XM_022464359.1",6.80573434458749,7.35020391963216,8.3546124755236,7.95871876930395,7.33990082977527,8.85447584485434,8.8854693016,9.02498427759497,9.08903214862626,8.58804993758948
"2229","XM_022464360.1",5.50882711590886,5.58675301570399,5.62227444508239,5.62340444521354,5.42315164735448,5.69266116675366,5.55831918050746,5.64835863445505,5.54412203002265,5.43626780944373
"2230","XM_022464361.1",4.49616868407959,4.29874881384915,4.91476727176737,4.63514108263959,4.29876452929204,4.78273686918456,4.57434658604267,4.8916139324325,4.52171402401654,4.7050799599812
"2231","XM_022464362.1",5.78803981088621,5.72836370799867,6.86927926507353,6.0160863019788,4.97634568393176,7.6194997213843,7.46776513594522,7.99633347255076,8.09539451770334,8.01362086408651
"2232","XM_022464366.1",6.49866419688146,4.50309532075248,4.50471887500352,4.49926064914761,6.46138656627931,6.52933060803899,6.44782406549137,4.502616149682,5.77763191542413,4.51132627170947
"2233","XM_022464379.1",10.7329095061251,10.5685300762926,10.5930380608906,10.8752285446173,10.9499411520944,10.6755325178557,10.8251474142558,10.631754162938,10.6682964834939,10.6390710521725
"2234","XM_022464383.1",5.78915883103703,5.71547228718068,5.6721795745336,5.65859455500341,5.62161100442701,5.91468958344496,5.3333283554548,5.26229300453221,5.51686808427652,5.59166315746936
"2235","XM_022464389.1",4.34203083185096,4.60019448302594,4.34196856826265,4.26500363005371,4.39814267306552,4.13584167383145,4.57322187527408,4.46903245797381,4.46785568520135,4.35647947212394
"2236","XM_022464397.1",7.31276433335506,7.31044594391135,7.46483706301595,6.97213913033408,6.45233333979557,8.16867315964163,7.86636422728013,8.18844926972704,8.25824068534553,7.88242402377868
"2237","XM_022464398.1",7.62613980176395,7.15362687965543,7.15763630376954,6.96166534114718,7.0319372924977,7.52139324579444,6.99864672499631,7.04506210025412,7.21930988803831,7.15893793157031
"2238","XM_022464403.1",12.5143219343823,12.5870871186184,12.4971161564029,12.3711020635323,12.5246039554855,12.4062456437245,12.2658274321378,12.6667477967745,12.3595257931251,12.4960970636508
"2239","XM_022464415.1",5.53061912638655,5.58970921778857,5.60414012763433,5.49522320589797,5.54699473644461,5.60172867251431,5.686730634862,5.61118404142168,5.69660989255509,5.59278258425053
"2240","XM_022464428.1",5.31664456870319,5.48303107328249,5.35955837932878,5.38912546198964,5.02848543579809,5.3941584293828,5.58359337217398,5.39798305753623,5.39787255678521,5.08791877724611
"2241","XM_022464431.1",6.4984294804485,6.82431078978569,6.85998397023187,6.74434807294634,6.64813601512287,6.56717893590141,6.35761981090191,6.7237391527028,6.62674231726656,6.83278395025348
"2242","XM_022464451.1",6.92210234934657,6.95120264065735,6.960118482872,6.91281781467965,7.00083401252746,6.50243177615281,6.99589156556028,7.26506320133045,7.09879911217576,6.54204779186667
"2243","XM_022464459.1",11.2292106969955,11.2238778791549,9.06759956552735,9.62793333413466,9.28842143038927,10.7995587949987,11.1047604175171,9.59523114494403,9.65071738959816,9.64597795888664
"2244","XM_022464489.1",7.61986339119004,7.61087990358623,7.74526396562995,7.86061313615187,7.57022369054975,7.80873074334007,7.42667099757245,7.35441967572371,7.57718541113871,7.53456270650236
"2245","XM_022464491.1",6.65346822633334,6.65825992908386,6.96375265813256,6.9064583926761,6.60290990058235,7.01345860487317,6.77146224233582,6.99543317254638,6.86779525333062,6.97651637249797
"2246","XM_022464502.1",6.42379106086915,6.46802913804451,6.66759991058233,6.76126092029959,6.55317796123024,7.10617399471213,7.44143951930463,6.55363701258325,6.68855295603362,6.69681661016463
"2247","XM_022464503.1",7.16874629238674,7.23202316245828,7.15168047512139,7.51866774810287,7.19121220749287,7.86529425912934,7.96896869516266,7.37710969289734,7.55771806646512,7.64616863605064
"2248","XM_022464504.1",7.99160899505376,8.06799616152647,7.96494403676875,7.99536955463209,7.90332045433895,7.74889521176061,7.80630095461106,8.13082744592507,8.0965635713619,7.92011411512234
"2249","XM_022464520.1",8.86208196124006,8.2180199192937,8.1985328377821,8.25108708054567,8.34476560068901,8.33022449413999,8.05584987748357,8.16789721281516,8.33247044165853,8.23738375043369
"2250","XM_022464528.1",7.80995198465969,7.65694402702187,7.88871460592736,7.63166116933697,7.70309698126965,7.68657668089788,7.02397602019199,7.81772567666974,7.94694070835223,7.8946768894972
"2251","XM_022464535.1",5.62241217791722,4.65054666380107,4.20775582777034,4.20623580608816,4.20733480649799,4.20820232096668,4.20520645449858,5.16106707013291,5.13666783489675,4.82783456015327
"2252","XM_022464554.1",5.90978537287018,6.14718351746367,6.42412182359549,6.56469566248595,6.35051140580917,6.56448033037522,6.78662573665163,6.56178360987258,6.64319172258367,6.5392114425277
"2253","XM_022464563.1",8.75022011188325,8.52457348190716,8.46345837640736,8.46351227421407,8.60604705647241,8.50845767212169,4.90950932505475,8.48053643267733,8.47557687666497,8.5012873743304
"2254","XM_022464567.1",5.48975708992631,5.19244107646333,5.62146047745122,5.1736928292961,5.5304297488791,5.55061669650319,5.5606893610664,5.77587865675196,5.59276326029543,5.32384025870834
"2255","XM_022464573.1",6.43574733271875,6.50089788838673,6.54455814263203,6.43503460656494,6.39341440298119,6.39846103449949,6.44449610291143,6.48564394293293,6.51194166816656,6.42417534278222
"2256","XM_022464576.1",7.9981603181684,7.83380933806128,8.04091332280731,8.18157911419427,7.9127048692522,7.93705665658323,8.28140964441299,7.81576055384907,7.9729699282548,7.80501454625205
"2257","XM_022464602.1",6.41243680378945,6.31532539342954,5.88039670000899,6.19546572840827,6.35675495076017,6.58430623991468,6.27743732136558,6.31116304768187,6.30552505158847,5.2962332181521
"2258","XM_022464606.1",4.15674464325039,4.60066992779217,4.15647830323148,4.54024127232041,4.5592823915734,4.15671063721745,4.95186135626398,4.55293175881696,4.8187260024557,4.15744825517086
"2259","XM_022464662.1",2.63408087567028,2.53396359020547,2.63869079785477,2.5338695266643,2.53396648747478,2.81237464423899,2.53377905946689,2.65024549092791,2.5338731699295,2.65933209006227
"2260","XM_022464670.1",7.2262257629609,6.97878510185922,5.02978549433297,7.19552008322065,7.29623910857803,5.03238036803172,6.93859626727824,7.00990932318929,6.75779367482511,5.04052816920671
"2261","XM_022464725.1",5.93132869952886,5.91883552488999,5.75349308093676,5.8540980815091,5.84063796813221,5.87319067896941,6.00168476856655,6.09611892802901,6.09413880428384,5.90893414148395
"2262","XM_022464732.1",4.8658082803659,4.89300657261309,4.83945559203017,5.0684673000107,4.76960889102935,4.4834605705531,5.21852867080309,4.82860858870078,5.04725256073616,4.48427901009978
"2263","XM_022464803.1",6.26535773518962,6.48098898004445,6.40900776456473,6.28977947391876,6.34503616618586,6.15378946502952,5.87880509634776,6.08932188974178,6.16827672407704,6.124846255231
"2264","XM_022464806.1",11.4575189388871,11.5921706828043,11.4854763249821,11.3167327607689,11.5788891237207,11.1984793836914,11.2399964300116,11.7189614975447,11.4721940891535,11.4311996896073
"2265","XM_022464814.1",3.07192395942724,2.95004179129514,2.95009637198402,3.17476181007189,3.05101605149162,2.95015016055498,3.03367112476207,3.07651355657272,3.11086455924309,3.11085662564624
"2266","XM_022464815.1",8.70525430000073,8.61928853774332,8.58986351436462,8.75258027321371,8.66413321824007,8.45710507919547,8.93103557683958,8.55289883532892,8.53769121333625,8.73445312390815
"2267","XM_022464837.1",5.56904033875508,5.53049267485801,5.69264741432418,5.70480899573935,5.49929342601077,5.60796737770516,5.57590623482932,5.72791764360471,5.77204182859462,5.49171340026545
"2268","XM_022464851.1",3.59333731400629,3.37354735944941,3.14325874694295,3.32277303903294,3.14318315210243,3.14333902191952,3.14280249598765,3.36136339593033,3.34041420956434,3.14359413093944
"2269","XM_022464853.1",4.60812060750246,4.84367619871172,4.42559331945371,4.82870430615837,4.64289999254781,5.00768456892296,4.95664749111971,4.7827838905981,4.87095688103737,4.64480292038293
"2270","XM_022464854.1",4.01529914747061,4.24473095918905,4.24569181804504,4.4406070089646,4.01496643847797,4.01527582295088,4.3377917062225,4.40191275362146,4.44893100403386,4.42430410572239
"2271","XM_022464855.1",3.93144982594744,4.16241500033576,4.28746604956231,4.1280032569284,4.12588985525724,3.93142942339848,4.27971106370582,4.35664386861031,4.16157409045649,4.16058875710724
"2272","XM_022464859.1",6.49349814573735,6.60795922930254,6.59858043342408,6.80767201325343,6.55593276749645,7.10922028960013,7.2168726455828,6.92145414841137,6.7783506821093,6.85565086329877
"2273","XM_022464867.1",6.63158704582995,7.17001319328235,4.73487492524341,4.72529999596404,7.24357266562314,4.73765450059176,6.94986529328144,6.60196893194416,7.07973011049871,4.74636712786309
"2274","XM_022464900.1",6.43094164780511,6.45989216155767,6.45541340588199,6.55630792949215,6.48519821189979,6.38584127754887,6.49792209667787,6.59437703555964,6.50332508972508,6.46175144195566
"2275","XM_022464919.1",6.29574772460166,6.20339837613161,6.17821062802907,6.23736678224755,6.18391347898404,6.44739520189208,6.79124549580309,6.10703506117899,6.19775975948025,6.28484913013016
"2276","XM_022464939.1",5.22873722405642,5.89026825617722,5.96989734381718,6.13159105261298,5.94566749787813,6.33328503793755,6.13762619236082,6.23852269986282,6.20533463274982,6.17122980169125
"2277","XM_022464949.1",8.32217447893363,8.40237424571196,8.44950411404601,8.49605805443536,8.266946386776,8.46806949868346,8.57435210941968,8.49294893659807,8.5957401207655,8.42295303252263
"2278","XM_022464972.1",6.68818286261341,6.77332899724406,6.45484922246135,6.5534260360933,6.4508613206535,6.65269122029339,6.78011455776318,6.86992804717134,6.95564672901676,6.79350267514945
"2279","XM_022464978.1",5.45826142541443,5.4563869146827,5.74851851113674,5.80963274253988,5.70524836421949,5.77865692437152,5.80796763823829,5.7312857206597,5.81786623790316,5.84812858200095
"2280","XM_022464984.1",2.72397249083421,2.72387427542957,2.72392039031298,2.87530090959589,2.83359323681667,2.97202138658365,2.95503637358385,2.81305806584928,2.72377040624758,2.72411033186108
"2281","XM_022465015.1",7.34219680493561,7.73119686294301,7.29366699267379,7.14791103092592,7.33637085981723,7.1447847594132,7.39531352837881,7.39868984349812,7.36871910821198,7.30558566130911
"2282","XM_022465017.1",6.49996622038576,6.39255377518761,6.59914786459696,6.81574672064811,6.47900274520132,6.69156892601063,7.11317376590234,6.66420243901431,6.8074035685056,6.67773325978577
"2283","XM_022465018.1",6.2169506122388,6.18610789120639,6.18005629028016,6.24303960174541,6.25739384647649,6.26106237541777,6.35234268589085,6.34852058899013,6.23534157668066,6.24606774385247
"2284","XM_022465031.1",5.98508500492053,5.97475863565877,5.97621722518796,6.02239121161818,6.08767922911408,5.85689759692942,5.85911897265629,5.79696502490695,5.89841425718034,5.61319279468687
"2285","XM_022465038.1",3.99053047044632,3.98557329381528,4.04953751821011,4.14635306611899,4.0138585156171,3.99984746721484,4.17238734508041,3.98343686001084,3.9690779373841,4.02187624124594
"2286","XM_022465052.1",4.58456636221601,5.22353606091166,5.2978702187212,5.20503416307399,5.19290430205039,4.81154266707065,4.97919850756251,4.85972233131386,4.76838175020624,4.91603837907829
"2287","XM_022465065.1",3.90837572983868,3.90812887317164,4.49708713334569,4.29780094102386,3.90813723906374,3.90835900584246,4.22620660142395,4.2694171636409,4.24404536992835,3.90872209995284
"2288","XM_022465074.1",4.81303889712261,4.97506469385831,5.00092631645737,4.77809693767983,4.76031292275239,5.0025398519156,5.1535570631285,4.80391373993188,4.97370443349468,4.79924069283536
"2289","XM_022465089.1",8.77004238225298,8.40336677507835,9.10669655361012,8.49289252967815,7.38569008958234,8.06587211280884,8.20115368306436,9.19639509662482,9.62897765665599,8.69781731658389
"2290","XM_022465090.1",8.88693919974487,8.96906615577662,8.44458514813199,4.19941042114352,4.23920204299827,4.26886195346261,7.9100113527935,8.06671923777242,8.76458780862623,7.62213324917802
"2291","XM_022465091.1",7.34238050416239,7.63889119131499,8.20616324535009,8.20225554732918,6.37902790152051,8.01937767512036,8.53239513041,8.81611367770914,8.36339820876271,8.03549091370293
"2292","XM_022465104.1",6.60128205158675,6.43841274942781,6.59706886637475,6.85483302833792,6.54462477598379,7.20065337607895,7.70553411744059,6.71592969686137,7.01523225414554,7.00123239868803
"2293","XM_022465109.1",5.11451599209139,5.02093159319298,4.80865176203784,5.04171109526066,5.0222994818192,4.82983741757,5.0068084049451,5.03007357996226,4.99085035543676,4.57121446172213
"2294","XM_022465110.1",4.19153643107839,4.22794692289037,3.68703314242772,4.13865608103982,3.68690340978855,3.68717088333217,3.93887581707617,3.9592149683701,3.68657815821727,3.68760845461472
"2295","XM_022465127.1",7.51759178202278,7.19426914597225,7.03885688169421,7.07739084673781,7.28289359186942,6.98578743113133,7.24216376432095,6.91170027332206,7.01768125880393,7.04022492472428
"2296","XM_022465146.1",4.83458261631812,5.61916041882457,6.07391509188339,6.01378045903121,5.61383326602306,4.83449003760472,5.47314344349834,5.96607210943418,5.53959864458016,4.83649507876156
"2297","XM_022465149.1",9.01212588689807,9.00755378097661,8.93122182366984,9.22084904429719,9.18725699125097,8.85034073421571,8.96520089842632,8.97445870896574,8.84539097208974,8.95909241780133
"2298","XM_022465154.1",8.59770412832735,8.74382434641292,9.09130125618328,8.50816347827977,8.61706901302804,8.80779122036103,8.50963088175926,8.77745222860471,8.85260704900987,8.58470473859505
"2299","XM_022465184.1",6.58587059064227,6.46781780453975,6.29313496134756,6.40253912601595,6.42490433612069,6.29850610904681,6.2185772678761,6.63703582113731,6.50855833867515,6.36311542847153
"2300","XM_022465189.1",7.09119201630555,6.82209872547157,7.15898040936852,7.02496329071299,6.90090181309045,7.28934594407299,7.2213299646116,7.24343571922298,7.42156852660074,6.53750008797993
"2301","XM_022465190.1",7.19371631251591,7.20409513098481,7.22253743994235,7.2946994575381,7.18165014286799,7.44650172289264,7.6226847674729,7.55946101345179,7.44083222433844,7.40090585899945
"2302","XM_022465195.1",3.5009892678681,3.50075375365064,3.81294795402566,3.81959656506361,3.50076173693341,3.79803913626882,3.96194143519452,3.79549179268587,3.50050451262913,3.50131953990433
"2303","XM_022465205.1",4.28330229063685,4.67989107237934,4.49630643662323,4.72690423768748,4.79765158727344,4.2832733519586,4.6593839449446,4.65920621052671,4.68238235270417,4.54749886584687
"2304","XM_022465208.1",4.63754977366483,4.63671365622076,5.0666837171257,5.4849367920305,4.63674201993833,5.38548212531244,5.48589140473504,5.35418223773406,5.3480407836903,5.05514634227447
"2305","XM_022465230.1",5.99958258008836,5.9934695741462,5.90405001243057,5.76641653441198,5.8388457777409,5.90907682085003,6.03551808437106,5.6312031663198,5.87295395925237,5.12781211783447
"2306","XM_022465240.1",7.35042196488241,7.16231492242123,7.38514218700804,7.29060952372959,7.22800588328048,7.20194726807909,6.74310134352308,7.35981283881678,7.43023264027105,7.39935151882203
"2307","XM_022465241.1",9.65282285223265,9.80647732907091,9.83958409960256,10.0161029767961,9.77173000836128,9.82646850212852,9.70449260221918,9.67477505256471,9.76425435642318,9.77707713931783
"2308","XM_022465244.1",7.04907596763276,7.06770745508553,7.20732311848085,7.39330405909807,7.02806999655184,7.44973493533903,7.55406527404839,7.14949434857662,7.26915508567125,7.23329980752554
"2309","XM_022465296.1",3.76014770676372,3.75992903858953,3.96676908050934,4.14349064210663,3.75993644904544,4.03953538758069,4.24722253123688,3.95433907783598,3.75969774473325,3.99441596060169
"2310","XM_022465341.1",6.60274146334648,6.92484221438805,7.13793106427614,7.1230523010382,7.19190033954623,6.60622495187055,6.57641337146074,6.83273214470265,6.68603865599046,6.71178749957214
"2311","XM_022465356.1",4.62690148680101,4.71256038940634,4.66825469250654,4.85433193063063,4.80525251294282,4.74666118669628,4.86952281440336,4.78364073442541,4.73782331688185,4.82539605609161
"2312","XM_022465359.1",4.06202697643149,4.49424842694301,4.32368818583062,4.49667389284546,4.06167754536141,4.5452905985964,4.42399361023208,4.06161529143117,4.34205247935551,4.34769424970377
"2313","XM_022465374.1",4.93286169037674,4.98060873481628,4.81314219687724,4.95722229015563,4.95744356832423,5.01131898404231,5.25543831854509,4.93558621963568,4.99386123607022,5.06656149923754
"2314","XM_022465386.1",5.56555999812489,5.58288278898156,5.79890076357435,5.67571377160823,5.78330285903272,5.8293179357585,5.90386887184445,5.8761655448495,5.87049747717135,5.79479543286077
"2315","XM_022465394.1",5.09430487734235,5.72597693629327,5.90226442239688,5.94700225460062,5.83852852903475,6.02099343478415,5.63735109302755,5.72606889047452,5.7671596416978,5.83424865402721
"2316","XM_022465429.1",6.0688015314581,5.8004712640128,6.06516651974968,6.23221266226646,6.15170333661708,6.11858300746986,6.06237541495096,6.16047464553262,6.17725655460219,6.33589005370182
"2317","XM_022465476.1",8.66954173085914,8.55467105769954,8.59356536232314,8.562727396317,8.41453226129365,8.90436285197538,9.06844216038162,8.25143735103613,8.5792935855637,8.21724289892336
"2318","XM_022465483.1",3.53895768955094,3.53870966020456,3.94678966309504,3.97640788459799,3.94661009502768,3.77957038957262,3.79589737342362,3.53867538096431,3.53844716060073,3.53930549046351
"2319","XM_022465525.1",6.40789171205204,6.26817927013204,6.35690136989827,6.40314433683046,6.3245006343408,6.61673867959328,6.59001612431617,6.34644294868026,6.35161183985282,6.36385925570469
"2320","XM_022465547.1",4.82751829891335,4.6274984070658,4.7503787125517,4.59446613022988,4.41712034854808,4.67831704575572,4.61693455492603,4.89079814726149,4.69514775692031,4.91786729343938
"2321","XM_022465552.1",9.68896111584316,9.68910308029605,9.69757440371124,9.63229577045624,9.77455553187015,9.68652240756285,9.87469675183103,9.5710024495002,9.69600204549808,9.47941765056417
"2322","XM_022465584.1",5.52617708064286,5.52579184797428,5.56075219868084,5.59425022394368,5.52722359951776,5.40795215793286,5.63991173678085,5.59118555273812,5.45883642232281,5.57781497026592
"2323","XM_022465637.1",5.12837326311078,4.68172007533757,4.67413116047763,4.85095000356108,4.89364900110422,4.69621762463817,4.84366615544136,4.40868625080757,4.93712794365449,4.4099966087537
"2324","XM_022465641.1",5.10119687488596,5.15236160307384,5.16168864526088,5.08088777064714,5.11355895028343,5.22715580120474,5.23666915270948,5.16247813619227,5.17403989646982,5.19169379166234
"2325","XM_022465644.1",7.33451681057133,7.38278593477709,7.25890337185367,7.32120021616101,6.90528996685082,6.77633643065885,6.91274428752525,7.31048675814438,7.27389305222583,7.24612693864063
"2326","XM_022465681.1",6.67228186153703,6.70239888672118,6.90931423557616,7.07900236506511,6.70481939933725,7.0534474375084,7.06468152453316,7.06491701304033,7.17361536597036,7.0840428430131
"2327","XM_022465688.1",5.10366102277689,4.82101416026862,4.84269200441066,5.01987798009978,5.11225676516159,5.04585513262006,4.95147180702578,5.05587440970062,4.95996247346858,4.57429483583502
"2328","XM_022465693.1",5.10661410954321,5.19057574000995,5.21664199842534,5.12488538278011,5.1842320005732,5.22641767472391,5.23048686284244,5.24340800017021,5.18243178814032,5.09433012594266
"2329","XM_022465711.1",8.82671185508098,8.68173579976305,8.7879833874463,8.69081493533571,8.85390469237276,8.93568853175547,9.36062128783202,8.51069808660699,8.83223035334842,8.70502226470733
"2330","XM_022465715.1",5.23230631166187,5.82744040661014,6.27502042552242,5.74815220853112,5.22952053696902,6.8453816996556,6.76814444507554,6.77921676227161,6.81539174030638,6.75906775224102
"2331","XM_022465719.1",8.73142605527281,8.44321367671006,8.08092126586957,8.36801618799659,8.21778881737418,8.47055245606901,8.51467328573104,8.2653597691531,8.34451782857819,8.25586724121407
"2332","XM_022465732.1",4.93509176724445,4.94638306286705,4.95397407958291,5.14152324578336,5.01105698325975,4.57628255323131,4.88792357690897,5.06955827659791,4.98112934065903,4.98676646270087
"2333","XM_022465767.1",5.87256571384526,5.79331221009723,5.09529577708111,6.26172499168204,6.2428545028293,5.83507066979184,6.1650293093296,6.22988416336601,6.20846183513092,5.09852621953596
"2334","XM_022465789.1",11.9266961428224,12.0203173372706,11.8179956201647,11.7568095825322,12.1442122999669,11.7213261646717,11.6656927567835,12.0493663429606,11.7364698562794,11.9666108574013
"2335","XM_022465800.1",6.49168141583418,6.48689718289413,6.56308955751535,6.76525966754332,6.52677922413682,6.79710374742552,6.86895851863799,6.72118363682307,6.76081675365897,6.31955988781032
"2336","XM_022465801.1",4.35362291943463,4.45249441362768,4.47247321026877,4.5221895736887,4.48749694432362,4.43560303031336,4.48595166947829,4.55363436318992,4.48797555366901,4.54745715537965
"2337","XM_022465803.1",4.01730533508386,3.97629089679486,3.65130646221277,3.65072321487284,4.00646086470857,3.65147813683358,4.55647148716775,3.65108082910034,3.92451101800184,3.65202320764061
"2338","XM_022465831.1",8.01312207546703,8.79565211881519,9.53224057536557,9.00202092659751,8.82228089348392,8.9855916989776,7.95268066033586,9.23200896328522,9.01800862375896,8.92035537462424
"2339","XM_022465849.1",7.77419541709741,7.81808399855147,8.04822235524007,8.08986396391123,7.99678093396145,8.25930500855344,7.04943625048762,7.80002011873294,7.73906384427338,8.11202503893104
"2340","XM_022465866.1",6.78277786713422,6.75684802881039,6.72330513102644,6.82274395173437,6.94086219730287,5.07914498253342,6.9699455671775,5.07483048455177,6.69784322233347,5.08500260001804
"2341","XM_022465908.1",8.01591930301547,8.2019766818709,8.55332546305129,8.26702788826832,8.39095615969903,8.98705642746497,8.21479741893214,8.5905766983662,8.4932556106744,8.46263000973329
"2342","XM_022465926.1",3.97186871838141,3.60741622555301,3.87753848338391,3.60715090924184,3.60742439478043,3.87963930020218,3.84286609328475,3.95979011240785,3.60716118878584,3.88214006954694
"2343","XM_022465930.1",4.68145034295051,4.52172873789418,4.52239443500115,4.3969218955733,4.12227011801396,4.12261912350325,4.12141724035513,4.49300176636904,4.54457497264783,4.388615219195
"2344","XM_022465985.1",8.69194217590553,8.92882524766154,8.4797480817784,8.57928899283179,8.56584288340589,9.02158300760504,9.36572106294806,9.27970955182292,9.0571192867089,8.65723494616441
"2345","XM_022466025.1",4.21874976989151,4.78169058541159,4.21834884931265,4.21715923628094,5.09321141556733,4.21869859353312,5.27790797445461,5.10011931871672,4.70534869850589,4.21980781211831
"2346","XM_022466028.1",10.2630482635383,10.440750005219,10.7127482347956,10.3092344302522,10.3741534206352,9.72870645650936,9.23775707883119,9.76763951218171,9.63406550533528,9.64586113821466
"2347","XM_022466035.1",7.5913319801982,7.11959937058316,7.04107538480581,6.95337510043461,7.18912638793223,7.6971380254251,7.79405818258275,7.27637464773563,7.49965244683132,7.25571356110926
"2348","XM_022466039.1",5.64183643949062,5.75640235361417,5.71850578772418,5.6718710373175,5.77751841726524,5.54265600343824,5.25624980649211,5.72288855665449,5.73480521064118,5.74116455342384
"2349","XM_022466051.1",6.39198287186628,6.86393815682404,6.4830518987473,6.54740072109326,6.93526210471562,6.40272221216205,7.09284513956781,6.16515791621198,6.77124688986328,5.35455818925914
"2350","XM_022466076.1",4.66010957980946,4.65788589046292,4.65893179073579,5.65591862219428,4.65796148255601,6.31429357843834,6.60359780020463,5.73652125592543,5.89923419468549,5.50131194939778
"2351","XM_022466077.1",10.6171551792809,10.6772163531843,10.9666730703255,10.7305521075223,10.3345545607494,10.4431871492479,10.7228254381958,10.8474970630551,10.728124899537,10.7514339783093
"2352","XM_022466083.1",8.17601592939773,8.92315140604234,9.17722963985845,8.7926654690709,8.99188496834492,8.37114605820091,7.3365706210631,9.02449298291736,8.58517009196638,8.53317099207326
"2353","XM_022466084.1",7.66673969077702,7.46097406150071,7.52873206372629,7.6188920730023,7.56464203916783,7.44373954283835,7.38622057189767,7.41390413152411,7.47461104170578,7.5589843977899
"2354","XM_022466146.1",9.16984815574797,9.54598175399372,9.48668851026817,9.53911504432021,9.56618780067746,8.90969913068004,8.98632804502267,9.22069334663378,9.07748836425763,9.1513916063345
"2355","XM_022466148.1",8.03442001493115,8.82725997764126,9.09681886103907,8.71301276339348,8.93264034135454,8.28503182159464,7.31978204340469,8.89287043717919,8.48188003616407,8.45619651099452
