"","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"XM_022447341.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447342.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447343.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447344.1",0,0,0,0,0,0,0,38,0,0,0,0
"XM_022447345.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447346.1",0,0,27,0,0,0,27,0,0,0,27,0
"XM_022447347.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447348.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447349.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447350.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447351.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447352.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447353.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447354.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447355.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447356.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447357.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447358.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447359.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447360.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447361.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447362.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447363.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447364.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447365.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447366.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447367.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447368.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447369.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447370.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447371.1",0,0,0,0,0,0,0,0,0,0,20,0
"XM_022447372.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447373.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447374.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447375.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447376.1",1367,1317,1423,1665,1575,1856,1947,2113,1001,1388,1378,1313
"XM_022447377.1",172,193,180,133,118,194,317,345,159,231,218,211
"XM_022447378.1",531,527,666,596,501,1129,867,934,501,650,619,528
"XM_022447379.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447380.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447381.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447382.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447383.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447384.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447385.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447386.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447387.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447388.1",24,13,34,37,37,43,38,52,30,14,27,40
"XM_022447389.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447390.1",211,90,242,176,250,258,0,280,0,0,221,157
"XM_022447391.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447392.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447393.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447394.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447395.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447396.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447397.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447398.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447399.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447400.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447401.1",0,53,0,0,0,0,0,0,0,0,50,0
"XM_022447402.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447403.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447404.1",36,41,45,29,35,32,46,52,26,35,34,51
"XM_022447405.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447406.1",177,138,213,168,185,218,196,320,173,147,168,262
"XM_022447407.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447408.1",127,108,167,166,128,168,0,196,54,0,115,147
"XM_022447409.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447410.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447411.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447412.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447413.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447414.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447415.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447416.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447417.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447418.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447419.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447420.1",27,17,40,42,40,58,47,47,41,44,75,50
"XM_022447421.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447422.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447423.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447424.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447425.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447426.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447427.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447428.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447429.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447430.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447431.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447432.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447433.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447434.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447435.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447436.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447437.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447438.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447439.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447440.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447441.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447442.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447443.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447444.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447445.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447446.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447447.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447448.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447450.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447451.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447452.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447453.1",78,63,83,55,46,114,143,214,107,108,142,136
"XM_022447454.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447455.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447456.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447457.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447458.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447459.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447460.1",0,0,0,0,0,22,22,0,0,0,0,0
"XM_022447461.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447462.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447463.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447464.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447465.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447466.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447467.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447468.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447469.1",178,160,233,175,202,351,372,348,157,232,233,210
"XM_022447470.1",0,22,0,24,11,27,33,40,36,24,21,13
"XM_022447471.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447472.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447473.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447474.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447475.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447476.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447477.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447478.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447479.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447480.1",0,12,21,12,36,10,0,29,0,0,31,10
"XM_022447481.1",41,38,22,0,0,21,10,56,14,24,21,61
"XM_022447482.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447483.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447484.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447485.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447486.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447487.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447488.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447489.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447490.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447491.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447492.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447493.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447494.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447495.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447496.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447497.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447498.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447499.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447500.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447501.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447502.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447503.1",744,495,876,664,532,489,333,1091,465,0,271,231
"XM_022447504.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447505.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447506.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447507.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447508.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447509.1",238,94,95,261,140,0,90,251,0,0,0,220
"XM_022447510.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447512.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447513.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447514.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447515.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447516.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447517.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447518.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447519.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447520.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447521.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447522.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447523.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447524.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447525.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447526.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447527.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447528.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447529.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447530.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447531.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447532.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447533.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447534.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447535.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447536.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447537.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447538.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447539.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447540.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447541.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447542.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447543.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447544.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447545.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447546.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447547.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447548.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447549.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447550.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447551.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447552.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447553.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447554.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447555.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447556.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447557.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447558.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447559.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447560.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447561.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447562.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447563.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447564.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447565.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447566.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447567.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447568.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447569.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447570.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447571.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447572.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447573.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447574.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447575.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447576.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447577.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447578.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447579.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447580.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447581.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447582.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447583.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447584.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447585.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447586.1",445,434,538,553,567,557,553,737,346,397,456,493
"XM_022447587.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447588.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447589.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447590.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447591.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447592.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447593.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447594.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447595.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447596.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447597.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447598.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447599.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447600.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447601.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447602.1",1505,1357,1693,1074,1784,1720,1139,1813,1162,1364,1329,1096
"XM_022447603.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447604.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447605.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447606.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447607.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447608.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447609.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447610.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447611.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447612.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447613.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447614.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447615.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447616.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447617.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447618.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447619.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447620.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447621.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447622.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447623.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447624.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447625.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447626.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447627.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447628.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447629.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447630.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447631.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447632.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447633.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447634.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447635.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447636.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447637.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447638.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447639.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447640.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447641.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447642.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447643.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447644.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447645.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447646.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447647.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447648.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447649.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447650.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447651.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447652.1",0,0,0,0,0,0,21,0,0,0,0,0
"XM_022447653.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447654.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447655.1",156,123,234,150,192,145,196,257,121,116,171,228
"XM_022447656.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447657.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447658.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447659.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447660.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447661.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447662.1",0,0,73,0,66,52,63,74,0,0,0,57
"XM_022447663.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447664.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447665.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447667.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447668.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447669.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447670.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447671.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447672.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447673.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447674.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447675.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447676.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447677.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447678.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447679.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447680.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447681.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447682.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447683.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447684.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447685.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447686.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447687.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447688.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447689.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447690.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447691.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447692.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447693.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447694.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447695.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447696.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447697.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447698.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447699.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447700.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447701.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447702.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447703.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447704.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447705.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447706.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447707.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447708.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447709.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447710.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447711.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447712.1",0,0,0,42,0,0,0,0,0,0,0,0
"XM_022447713.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447714.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447715.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447716.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447717.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447718.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447719.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447720.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447721.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447722.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447723.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447724.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447725.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447726.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447727.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447728.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447729.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447730.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447731.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447732.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447733.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447734.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447735.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447736.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447737.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447738.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447739.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447740.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447741.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447742.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447743.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447744.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447745.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447746.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447747.1",0,0,0,0,0,0,0,24,0,0,0,0
"XM_022447748.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447749.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447750.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022447751.1",0,0,0,0,0,0,0,0,0,0,0,0
