Date & time of file creation	5/7/2021 2:51 PM																																													
Raw data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt																																													
Data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
5/7/2021/3:33:10 PM	M5   	1014.0	17.1	23.8650	28.16	91.87	25.9175	28.16	97.71	NaN	28.16	NaN	25.1925	28.16	99.94	24.4550	28.22	106.23	25.1900	28.22	105.07	25.1675	28.22	98.98	24.9825	28.22	101.98	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2225	28.22	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:11 PM	M5   	1014.0	17.1	23.8525	28.16	91.99	25.9125	28.16	97.75	NaN	28.16	NaN	25.1625	28.16	100.24	24.4700	28.23	106.06	25.1950	28.23	105.01	25.1575	28.23	99.07	24.9950	28.23	101.84	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2300	28.23	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:12 PM	M5   	1014.0	17.1	23.8650	28.16	91.87	25.9150	28.16	97.73	NaN	28.16	NaN	25.1475	28.16	100.39	24.4700	28.23	106.05	25.2075	28.23	104.87	25.1475	28.23	99.16	25.0150	28.23	101.64	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2325	28.23	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:13 PM	M5   	1014.0	17.1	23.8825	28.16	91.70	25.9025	28.16	97.85	NaN	28.16	NaN	25.1575	28.16	100.29	24.4725	28.24	106.01	25.1975	28.24	104.96	25.1450	28.24	99.18	25.0325	28.24	101.45	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:14 PM	M5   	1014.0	17.1	23.8750	28.16	91.77	25.9075	28.16	97.80	NaN	28.16	NaN	25.1250	28.16	100.61	24.4775	28.24	105.96	25.1900	28.24	105.04	25.1550	28.24	99.08	25.0300	28.24	101.47	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:15 PM	M5   	1014.0	17.1	23.8450	28.16	92.06	25.9075	28.16	97.80	NaN	28.16	NaN	25.1475	28.16	100.39	24.4725	28.24	106.01	25.1925	28.24	105.02	25.1450	28.24	99.18	25.0150	28.24	101.63	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:16 PM	M5   	1014.0	17.1	23.8900	28.16	91.63	25.9200	28.16	97.68	NaN	28.16	NaN	25.1725	28.16	100.14	24.4800	28.24	105.93	25.2025	28.24	104.91	25.1550	28.24	99.08	25.0475	28.24	101.30	NaN	NaN	NaN	NaN	28.1625	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:17 PM	M5   	1014.0	17.1	23.9000	28.17	91.53	25.9000	28.17	97.86	NaN	28.17	NaN	25.1775	28.17	100.08	24.4800	28.24	105.93	25.2100	28.24	104.83	25.1375	28.24	99.25	25.0125	28.24	101.65	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:18 PM	M5   	1014.0	17.1	23.9175	28.17	91.36	25.9250	28.17	97.62	NaN	28.17	NaN	25.1625	28.17	100.22	24.4750	28.24	105.99	25.2100	28.24	104.83	25.1350	28.24	99.27	25.0200	28.24	101.58	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:19 PM	M5   	1014.0	17.1	23.8800	28.17	91.71	25.9125	28.17	97.74	NaN	28.17	NaN	25.1475	28.17	100.37	24.4650	28.24	106.09	25.2075	28.24	104.86	25.1550	28.24	99.08	25.0275	28.24	101.50	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:20 PM	M5   	1014.0	17.1	23.8850	28.17	91.67	25.9200	28.17	97.67	NaN	28.17	NaN	25.1675	28.17	100.18	24.4800	28.24	105.93	25.2000	28.24	104.94	25.1725	28.24	98.90	25.0425	28.24	101.35	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:21 PM	M5   	1014.0	17.1	23.9025	28.17	91.51	25.9200	28.17	97.67	NaN	28.17	NaN	25.1600	28.17	100.25	24.4775	28.24	105.96	25.2025	28.24	104.92	25.1725	28.24	98.91	25.0225	28.24	101.55	NaN	NaN	NaN	NaN	28.1675	28.17	OFF	28.2375	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:22 PM	M5   	1014.0	17.1	23.9075	28.16	91.47	25.9175	28.16	97.71	NaN	28.16	NaN	25.1625	28.16	100.24	24.4675	28.23	106.08	25.2075	28.23	104.88	25.1500	28.23	99.14	25.0275	28.23	101.51	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2300	28.23	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:23 PM	M5   	1014.0	17.1	23.9000	28.16	91.54	25.9100	28.16	97.78	NaN	28.16	NaN	25.1625	28.16	100.24	24.4575	28.23	106.19	25.2000	28.23	104.95	25.1550	28.23	99.09	25.0150	28.23	101.64	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2325	28.23	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:24 PM	M5   	1014.0	17.1	23.9050	28.16	91.49	25.9125	28.16	97.75	NaN	28.16	NaN	25.1425	28.16	100.44	24.4525	28.24	106.23	25.2025	28.24	104.92	25.1625	28.24	99.01	25.0025	28.24	101.76	NaN	NaN	NaN	NaN	28.1625	28.16	OFF	28.2375	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:25 PM	M5   	1014.0	17.1	23.9175	28.17	91.36	25.9200	28.17	97.67	NaN	28.17	NaN	25.1550	28.17	100.30	24.4625	28.23	106.13	25.2025	28.23	104.92	25.1475	28.23	99.16	25.0125	28.23	101.66	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2325	28.23	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:26 PM	M5   	1014.0	17.1	23.9075	28.17	91.46	25.9225	28.17	97.64	NaN	28.17	NaN	25.1725	28.17	100.13	24.4725	28.24	106.01	25.1875	28.24	105.07	25.1600	28.24	99.03	25.0175	28.24	101.60	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:27 PM	M5   	1014.0	17.1	23.9075	28.17	91.46	25.9300	28.17	97.57	NaN	28.17	NaN	25.1775	28.17	100.08	24.4775	28.24	105.96	25.2125	28.24	104.81	25.1425	28.24	99.20	25.0250	28.24	101.52	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:28 PM	M5   	1014.0	17.1	23.9225	28.17	91.32	25.9225	28.17	97.64	NaN	28.17	NaN	25.1625	28.17	100.22	24.4750	28.24	105.99	25.2150	28.24	104.79	25.1750	28.24	98.88	25.0650	28.24	101.13	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2375	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:29 PM	M5   	1014.0	17.1	23.9050	28.17	91.48	25.9075	28.17	97.79	NaN	28.17	NaN	25.1425	28.17	100.43	24.4825	28.23	105.92	25.2000	28.23	104.95	25.1525	28.23	99.11	25.0400	28.23	101.38	NaN	NaN	NaN	NaN	28.1675	28.17	OFF	28.2325	28.23	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:30 PM	M5   	1014.0	17.1	23.9150	28.16	91.40	25.9275	28.16	97.61	NaN	28.16	NaN	25.1500	28.16	100.36	24.4625	28.24	106.12	25.2050	28.24	104.89	25.1325	28.24	99.30	25.0075	28.24	101.70	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:31 PM	M5   	1014.0	17.1	23.9075	28.16	91.47	25.9175	28.16	97.71	NaN	28.16	NaN	25.1525	28.16	100.34	24.4675	28.24	106.07	25.2125	28.24	104.81	25.1375	28.24	99.25	25.0000	28.24	101.78	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:32 PM	M5   	1014.0	17.1	23.9300	28.16	91.26	25.9150	28.16	97.73	NaN	28.16	NaN	25.1625	28.16	100.24	24.4625	28.24	106.12	25.1950	28.24	104.99	25.1425	28.24	99.20	25.0125	28.24	101.65	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:33 PM	M5   	1014.0	17.1	23.9325	28.16	91.24	25.9325	28.16	97.56	NaN	28.16	NaN	25.1700	28.16	100.17	24.4675	28.24	106.07	25.2075	28.24	104.86	25.1725	28.24	98.90	25.0450	28.24	101.32	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:34 PM	M5   	1014.0	17.1	23.9425	28.16	91.14	25.9325	28.16	97.56	NaN	28.16	NaN	25.1600	28.16	100.26	24.4625	28.24	106.12	25.1975	28.24	104.96	25.1500	28.24	99.13	25.0250	28.24	101.52	NaN	NaN	NaN	NaN	28.1625	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:35 PM	M5   	1014.0	17.1	23.9525	28.17	91.04	25.9125	28.17	97.74	NaN	28.17	NaN	25.1325	28.17	100.52	24.4675	28.24	106.07	25.1900	28.24	105.04	25.1550	28.24	99.08	25.0175	28.24	101.60	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:36 PM	M5   	1014.0	17.1	23.9500	28.17	91.06	25.9175	28.17	97.69	NaN	28.17	NaN	25.1475	28.17	100.37	24.4600	28.24	106.15	25.1875	28.24	105.07	25.1625	28.24	99.00	25.0400	28.24	101.37	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:37 PM	M5   	1014.0	17.1	23.9300	28.17	91.25	25.9150	28.17	97.72	NaN	28.17	NaN	25.1625	28.17	100.23	24.4550	28.24	106.20	25.1825	28.24	105.12	25.1425	28.24	99.20	25.0400	28.24	101.37	NaN	NaN	NaN	NaN	28.1675	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:38 PM	M5   	1014.0	17.1	23.9550	28.16	91.03	25.9350	28.16	97.54	NaN	28.16	NaN	25.1400	28.16	100.46	24.4475	28.24	106.28	25.1950	28.24	104.99	25.1525	28.24	99.10	25.0300	28.24	101.47	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:39 PM	M5   	1014.0	17.1	23.9500	28.16	91.07	25.9400	28.16	97.49	NaN	28.16	NaN	25.1425	28.16	100.44	24.4750	28.24	105.99	25.2125	28.24	104.81	25.1600	28.24	99.03	25.0100	28.24	101.68	NaN	NaN	NaN	NaN	28.1625	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:40 PM	M5   	1014.0	17.1	23.9800	28.17	90.78	25.9075	28.17	97.79	NaN	28.17	NaN	25.1525	28.17	100.32	24.4900	28.24	105.83	25.2150	28.24	104.78	25.1625	28.24	99.00	25.0325	28.24	101.45	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:41 PM	M5   	1014.0	17.1	23.9700	28.17	90.87	25.9050	28.17	97.81	NaN	28.17	NaN	25.1575	28.17	100.27	24.4800	28.24	105.93	25.1975	28.24	104.96	25.1675	28.24	98.95	25.0125	28.24	101.65	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:42 PM	M5   	1014.0	17.1	23.9425	28.17	91.13	25.9175	28.17	97.69	NaN	28.17	NaN	25.1525	28.17	100.32	24.4550	28.24	106.20	25.1950	28.24	104.99	25.1575	28.24	99.05	25.0175	28.24	101.60	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:43 PM	M5   	1014.0	17.1	23.9525	28.17	91.04	25.9150	28.17	97.72	NaN	28.17	NaN	25.1650	28.17	100.20	24.4700	28.24	106.04	25.2075	28.24	104.86	25.1525	28.24	99.10	25.0150	28.24	101.62	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2425	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:44 PM	M5   	1014.0	17.1	23.9575	28.17	90.99	25.9200	28.17	97.67	NaN	28.17	NaN	25.1675	28.17	100.18	24.4725	28.25	106.00	25.1975	28.25	104.95	25.1600	28.25	99.01	25.0225	28.25	101.53	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:45 PM	M5   	1014.0	17.1	23.9525	28.17	91.04	25.8950	28.17	97.91	NaN	28.17	NaN	25.1350	28.17	100.50	24.4775	28.25	105.94	25.1875	28.25	105.05	25.1650	28.25	98.96	25.0050	28.25	101.71	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:46 PM	M5   	1014.0	17.1	23.9575	28.17	90.99	25.9125	28.17	97.74	NaN	28.17	NaN	25.1450	28.17	100.40	24.4675	28.25	106.05	25.1875	28.25	105.05	25.1725	28.25	98.89	25.0275	28.25	101.48	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:47 PM	M5   	1014.0	17.1	23.9525	28.17	91.04	25.9150	28.17	97.72	NaN	28.17	NaN	25.1350	28.17	100.50	24.4650	28.25	106.08	25.2050	28.25	104.87	25.1500	28.25	99.11	25.0500	28.25	101.26	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:48 PM	M5   	1014.0	17.1	23.9600	28.17	90.97	25.9000	28.17	97.86	NaN	28.17	NaN	25.1575	28.17	100.27	24.4750	28.25	105.97	25.1875	28.25	105.05	25.1575	28.25	99.04	25.0475	28.25	101.28	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:49 PM	M5   	1014.0	17.1	23.9625	28.17	90.95	25.9025	28.17	97.84	NaN	28.17	NaN	25.1775	28.17	100.08	24.4550	28.25	106.19	25.1850	28.25	105.08	25.1725	28.25	98.89	25.0350	28.25	101.41	NaN	NaN	NaN	NaN	28.1675	28.17	OFF	28.2475	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:50 PM	M5   	1014.0	17.1	23.9725	28.16	90.86	25.9075	28.16	97.80	NaN	28.16	NaN	25.1700	28.16	100.17	24.4450	28.24	106.31	25.1950	28.24	104.99	25.1525	28.24	99.10	25.0200	28.24	101.58	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:51 PM	M5   	1014.0	17.1	23.9825	28.16	90.77	25.9025	28.16	97.85	NaN	28.16	NaN	25.1750	28.16	100.11	24.4600	28.24	106.15	25.1850	28.24	105.09	25.1600	28.24	99.03	25.0200	28.24	101.58	NaN	NaN	NaN	NaN	28.1625	28.16	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:52 PM	M5   	1014.0	17.1	23.9925	28.17	90.67	25.9175	28.17	97.69	NaN	28.17	NaN	25.1750	28.17	100.10	24.4625	28.24	106.12	25.2025	28.24	104.91	25.1600	28.24	99.03	25.0175	28.24	101.60	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:53 PM	M5   	1014.0	17.1	23.9950	28.17	90.64	25.9375	28.17	97.50	NaN	28.17	NaN	25.1375	28.17	100.47	24.4675	28.24	106.06	25.2050	28.24	104.88	25.1625	28.24	99.00	25.0075	28.24	101.70	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2425	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:54 PM	M5   	1014.0	17.1	23.9800	28.17	90.78	25.9300	28.17	97.57	NaN	28.17	NaN	25.1600	28.17	100.25	24.4575	28.25	106.16	25.1875	28.25	105.05	25.1675	28.25	98.94	25.0075	28.25	101.69	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:55 PM	M5   	1014.0	17.1	23.9900	28.17	90.69	25.9300	28.17	97.57	NaN	28.17	NaN	25.1575	28.17	100.27	24.4575	28.25	106.16	25.1825	28.25	105.10	25.1575	28.25	99.04	25.0250	28.25	101.51	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:56 PM	M5   	1014.0	17.1	24.0025	28.17	90.58	25.9275	28.17	97.60	NaN	28.17	NaN	25.1575	28.17	100.28	24.4800	28.25	105.92	25.1900	28.25	105.03	25.1425	28.25	99.18	25.0075	28.25	101.69	NaN	NaN	NaN	NaN	28.1675	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:57 PM	M5   	1014.0	17.1	23.9600	28.16	90.98	25.9225	28.16	97.66	NaN	28.16	NaN	25.1750	28.16	100.11	24.4725	28.25	106.00	25.1925	28.25	105.00	25.1325	28.25	99.28	25.0100	28.25	101.66	NaN	NaN	NaN	NaN	28.1625	28.16	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:58 PM	M5   	1014.0	17.1	23.9925	28.17	90.67	25.9275	28.17	97.60	NaN	28.17	NaN	25.1600	28.17	100.25	24.4525	28.25	106.21	25.1925	28.25	105.00	25.1750	28.25	98.87	25.0250	28.25	101.51	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:33:59 PM	M5   	1014.0	17.1	24.0000	28.17	90.60	25.9225	28.17	97.64	NaN	28.17	NaN	25.1625	28.17	100.22	24.4625	28.25	106.11	25.1700	28.25	105.23	25.1800	28.25	98.82	24.9925	28.25	101.84	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:00 PM	M5   	1014.0	17.1	23.9950	28.17	90.64	25.9275	28.17	97.60	NaN	28.17	NaN	25.1625	28.17	100.22	24.4675	28.25	106.05	25.1775	28.25	105.16	25.1475	28.25	99.14	25.0300	28.25	101.46	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:01 PM	M5   	1014.0	17.1	23.9750	28.17	90.83	25.9225	28.17	97.64	NaN	28.17	NaN	25.1450	28.17	100.40	24.4625	28.25	106.11	25.1925	28.25	105.00	25.1400	28.25	99.21	25.0325	28.25	101.43	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:02 PM	M5   	1014.0	17.1	23.9600	28.17	90.97	25.9300	28.17	97.58	NaN	28.17	NaN	25.1600	28.17	100.25	24.4675	28.25	106.05	25.1775	28.25	105.16	25.1475	28.25	99.14	25.0475	28.25	101.28	NaN	NaN	NaN	NaN	28.1675	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:03 PM	M5   	1014.0	17.1	23.9625	28.16	90.96	25.9250	28.16	97.64	NaN	28.16	NaN	25.1625	28.16	100.24	24.4575	28.25	106.16	25.2025	28.25	104.90	25.1675	28.25	98.94	25.0600	28.25	101.16	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:04 PM	M5   	1014.0	17.1	23.9800	28.16	90.79	25.9100	28.16	97.78	NaN	28.16	NaN	25.1600	28.16	100.26	24.4525	28.25	106.21	25.2100	28.25	104.82	25.1600	28.25	99.01	25.0250	28.25	101.51	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:05 PM	M5   	1014.0	17.1	24.0025	28.16	90.58	25.9125	28.16	97.75	NaN	28.16	NaN	25.1375	28.16	100.49	24.4625	28.25	106.11	25.2100	28.25	104.82	25.1650	28.25	98.96	25.0125	28.25	101.64	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:06 PM	M5   	1014.0	17.1	23.9800	28.16	90.79	25.9150	28.16	97.73	NaN	28.16	NaN	25.1650	28.16	100.22	24.4750	28.25	105.97	25.2025	28.25	104.90	25.1700	28.25	98.91	25.0275	28.25	101.48	NaN	NaN	NaN	NaN	28.1600	28.16	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:07 PM	M5   	1014.0	17.1	23.9825	28.16	90.77	25.9050	28.16	97.82	NaN	28.16	NaN	25.1775	28.16	100.09	24.4800	28.25	105.92	25.1800	28.25	105.13	25.1425	28.25	99.19	25.0400	28.25	101.36	NaN	NaN	NaN	NaN	28.1625	28.16	OFF	28.2475	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:08 PM	M5   	1014.0	17.1	23.9925	28.17	90.67	25.9200	28.17	97.67	NaN	28.17	NaN	25.1625	28.17	100.22	24.4575	28.24	106.17	25.1825	28.24	105.12	25.1525	28.24	99.10	25.0175	28.24	101.60	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:09 PM	M5   	1014.0	17.1	23.9975	28.17	90.62	25.9200	28.17	97.67	NaN	28.17	NaN	25.1450	28.17	100.40	24.4775	28.24	105.96	25.1900	28.24	105.04	25.1600	28.24	99.03	25.0350	28.24	101.42	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:10 PM	M5   	1014.0	17.1	23.9975	28.17	90.62	25.9225	28.17	97.64	NaN	28.17	NaN	25.1625	28.17	100.22	24.4650	28.24	106.09	25.1850	28.24	105.09	25.1550	28.24	99.08	25.0200	28.24	101.58	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2400	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:11 PM	M5   	1014.0	17.1	24.0125	28.17	90.48	25.9250	28.17	97.62	NaN	28.17	NaN	25.1750	28.17	100.10	24.4525	28.24	106.22	25.1750	28.24	105.19	25.1425	28.24	99.20	25.0175	28.24	101.60	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2425	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:12 PM	M5   	1014.0	17.1	23.9925	28.17	90.67	25.9200	28.17	97.67	NaN	28.17	NaN	25.1800	28.17	100.05	24.4625	28.25	106.11	25.1900	28.25	105.03	25.1525	28.25	99.09	25.0125	28.25	101.64	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:13 PM	M5   	1014.0	17.1	24.0050	28.17	90.55	25.9400	28.17	97.48	NaN	28.17	NaN	25.1475	28.17	100.37	24.4725	28.25	106.00	25.1900	28.25	105.03	25.1575	28.25	99.04	25.0125	28.25	101.64	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2475	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:14 PM	M5   	1014.0	17.1	24.0175	28.17	90.43	25.9100	28.17	97.76	NaN	28.17	NaN	25.1475	28.17	100.37	24.4750	28.24	105.98	25.1925	28.24	105.01	25.1475	28.24	99.15	25.0000	28.24	101.77	NaN	NaN	NaN	NaN	28.1700	28.17	OFF	28.2425	28.24	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:34:15 PM	M5   	1014.0	17.1	24.0075	28.17	90.52	25.9150	28.17	97.71	NaN	28.17	NaN	25.1675	28.17	100.17	24.4675	28.25	106.05	25.1975	28.25	104.95	25.1450	28.25	99.16	25.0375	28.25	101.38	NaN	NaN	NaN	NaN	28.1725	28.17	OFF	28.2500	28.25	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
